resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,race_points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,qualifying_position,best_qualifying_seconds,driverRef,forename,surname,driver_nationality,driver_name,constructor_name,constructor_nationality,circuit_name,circuit_country,lat,lng,alt,status,standing_points_after_race,standing_wins_after_race,standing_position_after_race,podium,top10,win,finished_clean,qualifying_delta_to_pole,grid_minus_qualifying,driver_prev_standing_position,driver_prev_season_points,driver_prev_season_wins,driver_avg_finish_last_5,driver_avg_grid_last_5,driver_avg_points_last_5,driver_podium_rate_last_10,driver_top10_rate_last_10,driver_finish_rate_last_10,constructor_avg_finish_last_5,constructor_avg_grid_last_5,constructor_avg_points_last_5,constructor_podium_rate_last_10,constructor_top10_rate_last_10,constructor_finish_rate_last_10,driver_constructor_pair_starts,driver_circuit_starts,constructor_circuit_starts
22455,914,828,207,9.0,17,17.0,17,17,0.0,43,,,27.0,14.0,01:54.7,182.309,11,2014,15,22,Japanese Grand Prix,2014-10-05,19.0,96.813,ericsson,Marcus,Ericsson,Swedish,Marcus Ericsson,Caterham,Malaysian,Suzuka Circuit,Japan,34.8431,136.541,,+1 Lap,0.0,0.0,18.0,0,0,0,1,4.307000000000002,-2.0,18.0,0.0,0,18.4,21.4,0.0,0.0,0.0,0.7,18.4,21.4,0.0,0.0,0.0,0.7,14,0,5
22461,915,1,131,44.0,1,1.0,1,1,25.0,53,31:50.7,5510744.0,48.0,3.0,01:41.6,207.2,1,2014,16,71,Russian Grand Prix,2014-10-12,1.0,98.338,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,291.0,9.0,1.0,1,1,1,1,0.0,0.0,1.0,266.0,8,5.0,5.6,18.0,0.8,0.8,0.8,5.0,5.6,18.0,0.8,0.8,0.8,34,0,0
22462,915,3,131,6.0,2,2.0,2,2,18.0,53,13.657,5524401.0,52.0,2.0,01:41.4,207.703,1,2014,16,71,Russian Grand Prix,2014-10-12,2.0,98.606,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,274.0,4.0,2.0,1,1,0,1,0.2680000000000007,0.0,2.0,256.0,4,6.2,1.4,13.2,0.7,0.8,0.8,6.2,1.4,13.2,0.7,0.8,0.8,92,0,1
22466,915,4,6,14.0,7,6.0,6,6,8.0,53,+1:00.016,5570760.0,53.0,6.0,01:42.2,206.038,1,2014,16,71,Russian Grand Prix,2014-10-12,8.0,99.709,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,141.0,0.0,6.0,0,1,0,1,1.3710000000000093,-1.0,5.0,133.0,0,11.2,5.2,7.2,0.1,0.8,0.8,11.2,5.2,7.2,0.1,0.8,0.8,92,0,0
22469,915,8,6,7.0,8,9.0,9,9,2.0,53,+1:18.877,5589621.0,45.0,11.0,01:42.9,204.556,1,2014,16,71,Russian Grand Prix,2014-10-12,9.0,99.771,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,47.0,0.0,12.0,0,1,0,1,1.433000000000007,-1.0,11.0,45.0,0,7.8,10.4,5.2,0.0,0.6,0.9,7.8,10.4,5.2,0.0,0.6,0.9,50,0,1
22471,915,13,3,19.0,18,11.0,11,11,0.0,53,+1:20.877,5591621.0,47.0,10.0,01:42.9,204.636,1,2014,16,71,Russian Grand Prix,2014-10-12,18.0,103.064,massa,Felipe,Massa,Brazilian,Felipe Massa,Williams,British,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,71.0,0.0,9.0,0,0,0,1,4.725999999999999,0.0,9.0,71.0,0,6.6,5.8,8.2,0.1,0.6,0.7,6.6,5.8,8.2,0.1,0.6,0.7,15,0,0
22476,915,16,15,99.0,14,16.0,16,16,0.0,52,,,42.0,15.0,01:43.8,202.777,11,2014,16,71,Russian Grand Prix,2014-10-12,15.0,100.76599999999999,sutil,Adrian,Sutil,German,Adrian Sutil,Sauber,Swiss,Sochi Autodrom,Russia,43.4057,39.9578,,+1 Lap,0.0,0.0,17.0,0,0,0,1,2.4279999999999973,-1.0,17.0,0.0,0,16.0,14.0,0.0,0.0,0.0,0.6,16.0,14.0,0.0,0.0,0.0,0.6,15,0,0
22464,915,18,1,22.0,4,4.0,4,4,12.0,53,30.234,5540978.0,47.0,4.0,01:42.0,206.472,1,2014,16,71,Russian Grand Prix,2014-10-12,4.0,99.12100000000001,button,Jenson,Button,British,Jenson Button,McLaren,British,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,94.0,0.0,7.0,0,1,0,1,0.7830000000000155,0.0,7.0,82.0,0,9.4,8.4,4.6,0.0,0.8,0.9,9.4,8.4,4.6,0.0,0.8,0.9,92,0,0
22468,915,20,9,1.0,10,8.0,8,8,4.0,53,+1:06.185,5576929.0,53.0,8.0,01:42.6,205.133,1,2014,16,71,Russian Grand Prix,2014-10-12,11.0,100.05199999999999,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,143.0,0.0,5.0,0,1,0,1,1.7139999999999986,-1.0,4.0,139.0,0,4.6,5.2,11.4,0.3,0.8,0.8,4.6,5.2,11.4,0.3,0.8,0.8,109,0,0
22477,915,154,208,8.0,15,17.0,17,17,0.0,52,,,49.0,19.0,01:44.5,201.537,11,2014,16,71,Russian Grand Prix,2014-10-12,16.0,101.39699999999999,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,Sochi Autodrom,Russia,43.4057,39.9578,,+1 Lap,8.0,0.0,14.0,0,0,0,1,3.0589999999999975,-1.0,14.0,8.0,0,17.0,15.6,0.0,0.0,0.1,0.6,17.0,15.6,0.0,0.0,0.1,0.6,53,0,0
22480,915,155,207,10.0,19,,R,20,0.0,21,,,17.0,20.0,01:47.4,196.009,23,2014,16,71,Russian Grand Prix,2014-10-12,19.0,103.166,kobayashi,Kamui,Kobayashi,Japanese,Kamui Kobayashi,Caterham,Malaysian,Sochi Autodrom,Russia,43.4057,39.9578,,Brakes,0.0,0.0,22.0,0,0,0,0,4.828000000000003,0.0,22.0,0.0,0,18.4,18.6,0.0,0.0,0.0,0.6,18.4,18.6,0.0,0.0,0.0,0.6,14,0,0
22472,915,807,10,27.0,17,12.0,12,12,0.0,53,+1:21.309,5592053.0,50.0,9.0,01:42.7,205.023,1,2014,16,71,Russian Grand Prix,2014-10-12,12.0,100.05799999999999,hulkenberg,Nico,HÌ_lkenberg,German,Nico HÌ_lkenberg,Force India,Indian,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,76.0,0.0,8.0,0,0,0,1,1.7199999999999989,5.0,8.0,76.0,0,11.8,13.2,1.4,0.0,0.8,0.9,11.8,13.2,1.4,0.0,0.8,0.9,35,0,0
22478,915,813,208,13.0,21,18.0,18,18,0.0,52,,,50.0,17.0,01:44.0,202.372,11,2014,16,71,Russian Grand Prix,2014-10-12,20.0,103.205,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Lotus F1,British,Sochi Autodrom,Russia,43.4057,39.9578,,+1 Lap,0.0,0.0,19.0,0,0,0,1,4.867000000000004,1.0,19.0,0.0,0,15.2,18.6,0.0,0.0,0.0,0.7,15.2,18.6,0.0,0.0,0.0,0.7,15,0,1
22470,915,815,10,11.0,12,10.0,10,10,1.0,53,+1:20.067,5590811.0,47.0,12.0,01:42.9,204.547,1,2014,16,71,Russian Grand Prix,2014-10-12,13.0,100.163,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,Force India,Indian,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,47.0,0.0,11.0,0,1,0,1,1.8250000000000028,-1.0,10.0,46.0,0,10.2,12.2,3.4,0.0,0.6,0.7,10.2,12.2,3.4,0.0,0.6,0.7,15,0,1
22467,915,817,9,3.0,6,7.0,7,7,6.0,53,+1:01.812,5572556.0,50.0,13.0,01:43.0,204.296,1,2014,16,71,Russian Grand Prix,2014-10-12,7.0,99.63499999999999,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,Red Bull,Austrian,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,199.0,3.0,3.0,0,1,0,1,1.296999999999997,-1.0,3.0,193.0,3,2.8,5.4,17.4,0.6,1.0,1.0,2.8,5.4,17.4,0.6,1.0,1.0,15,0,1
22473,915,818,5,25.0,9,13.0,13,13,0.0,53,+1:37.295,5608039.0,53.0,7.0,01:42.5,205.293,1,2014,16,71,Russian Grand Prix,2014-10-12,10.0,99.929,vergne,Jean-Ìäric,Vergne,French,Jean-Ìäric Vergne,Toro Rosso,Italian,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,21.0,0.0,13.0,0,0,0,1,1.5910000000000082,-1.0,13.0,21.0,0,9.6,12.8,2.4,0.0,0.5,0.8,9.6,12.8,2.4,0.0,0.5,0.8,54,0,0
22481,915,820,206,4.0,20,,R,21,0.0,9,,,8.0,21.0,01:48.3,194.45,22,2014,16,71,Russian Grand Prix,2014-10-12,21.0,103.649,chilton,Max,Chilton,British,Max Chilton,Marussia,Russian,Sochi Autodrom,Russia,43.4057,39.9578,,Suspension,0.0,0.0,21.0,0,0,0,0,5.311000000000007,-1.0,21.0,0.0,0,17.8,19.8,0.0,0.0,0.0,0.8,17.8,19.8,0.0,0.0,0.0,0.8,34,0,0
22475,915,821,15,21.0,13,15.0,15,15,0.0,52,,,45.0,18.0,01:44.1,202.284,11,2014,16,71,Russian Grand Prix,2014-10-12,14.0,100.536,gutierrez,Esteban,GutiÌ©rrez,Mexican,Esteban GutiÌ©rrez,Sauber,Swiss,Sochi Autodrom,Russia,43.4057,39.9578,,+1 Lap,0.0,0.0,20.0,0,0,0,1,2.1980000000000075,-1.0,20.0,0.0,0,16.8,15.4,0.0,0.0,0.0,0.5,16.8,15.4,0.0,0.0,0.0,0.5,34,0,1
22463,915,822,3,77.0,3,3.0,3,3,15.0,53,17.425,5528169.0,53.0,1.0,01:40.9,208.658,1,2014,16,71,Russian Grand Prix,2014-10-12,3.0,98.92,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,145.0,0.0,4.0,1,1,0,1,0.5820000000000078,0.0,6.0,130.0,0,6.4,4.6,7.8,0.4,0.8,0.9,6.4,4.6,7.8,0.4,0.8,0.9,34,0,1
22465,915,825,1,20.0,11,5.0,5,5,10.0,53,53.616,5564360.0,44.0,14.0,01:43.1,204.245,1,2014,16,71,Russian Grand Prix,2014-10-12,6.0,99.02199999999999,kevin_magnussen,Kevin,Magnussen,Danish,Kevin Magnussen,McLaren,British,Sochi Autodrom,Russia,43.4057,39.9578,,Finished,49.0,0.0,10.0,0,1,0,1,0.6839999999999975,5.0,12.0,39.0,0,11.6,9.8,0.4,0.0,0.7,1.0,11.6,9.8,0.4,0.0,0.7,1.0,15,0,1
22474,915,826,5,26.0,5,14.0,14,14,0.0,52,,,52.0,5.0,01:42.0,206.355,11,2014,16,71,Russian Grand Prix,2014-10-12,5.0,99.277,kvyat,Daniil,Kvyat,Russian,Daniil Kvyat,Toro Rosso,Italian,Sochi Autodrom,Russia,43.4057,39.9578,,+1 Lap,8.0,0.0,15.0,0,0,0,1,0.9390000000000072,0.0,15.0,8.0,0,11.8,12.8,0.4,0.0,0.2,0.6,11.8,12.8,0.4,0.0,0.2,0.6,15,0,1
22479,915,828,207,9.0,16,19.0,19,19,0.0,51,,,48.0,16.0,01:44.0,202.471,12,2014,16,71,Russian Grand Prix,2014-10-12,17.0,102.648,ericsson,Marcus,Ericsson,Swedish,Marcus Ericsson,Caterham,Malaysian,Sochi Autodrom,Russia,43.4057,39.9578,,+2 Laps,0.0,0.0,18.0,0,0,0,1,4.310000000000002,-1.0,18.0,0.0,0,18.2,20.4,0.0,0.0,0.0,0.7,18.2,20.4,0.0,0.0,0.0,0.7,15,0,1
22482,916,1,131,44.0,2,1.0,1,1,25.0,56,40:04.8,6004785.0,49.0,4.0,01:41.9,194.712,1,2014,17,69,United States Grand Prix,2014-11-02,2.0,96.443,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,316.0,10.0,1.0,1,1,1,1,0.37599999999999056,0.0,1.0,291.0,9,4.6,1.4,20.0,0.8,0.8,0.8,4.6,1.4,20.0,0.8,0.8,0.8,35,2,4
22483,916,3,131,6.0,1,2.0,2,2,18.0,56,4.314,6009099.0,48.0,5.0,01:41.9,194.706,1,2014,17,69,United States Grand Prix,2014-11-02,1.0,96.06700000000001,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,292.0,4.0,2.0,1,1,0,1,0.0,0.0,2.0,274.0,4,5.8,1.6,14.4,0.7,0.8,0.8,5.8,1.6,14.4,0.7,0.8,0.8,93,2,5
22487,916,4,6,14.0,6,6.0,6,6,8.0,56,+1:35.231,6100016.0,47.0,2.0,01:41.5,195.585,1,2014,17,69,United States Grand Prix,2014-11-02,6.0,97.61,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,149.0,0.0,6.0,0,1,0,1,1.5429999999999922,0.0,6.0,141.0,0,12.0,5.6,5.2,0.1,0.8,0.8,12.0,5.6,5.2,0.1,0.8,0.8,93,2,4
22494,916,8,6,7.0,8,13.0,13,13,0.0,55,,,54.0,8.0,01:42.9,192.897,11,2014,17,69,United States Grand Prix,2014-11-02,9.0,97.804,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,Circuit of the Americas,USA,30.1328,-97.6411,,+1 Lap,47.0,0.0,12.0,0,0,0,1,1.7369999999999948,-1.0,12.0,47.0,0,8.4,8.8,4.0,0.0,0.7,0.9,8.4,8.8,4.0,0.0,0.7,0.9,51,1,5
22485,916,13,3,19.0,4,4.0,4,4,12.0,56,26.924,6031709.0,50.0,9.0,01:43.0,192.741,1,2014,17,69,United States Grand Prix,2014-11-02,4.0,97.205,massa,Felipe,Massa,Brazilian,Felipe Massa,Williams,British,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,83.0,0.0,8.0,0,1,0,1,1.137999999999991,0.0,9.0,71.0,0,7.8,8.2,6.2,0.1,0.5,0.7,7.8,8.2,6.2,0.1,0.5,0.7,16,2,4
22499,916,16,15,99.0,9,,R,18,0.0,0,,,,0.0,,,4,2014,17,69,United States Grand Prix,2014-11-02,10.0,98.378,sutil,Adrian,Sutil,German,Adrian Sutil,Sauber,Swiss,Circuit of the Americas,USA,30.1328,-97.6411,,Collision,0.0,0.0,18.0,0,0,0,0,2.310999999999993,-1.0,17.0,0.0,0,17.0,14.6,0.0,0.0,0.0,0.7,17.0,14.6,0.0,0.0,0.0,0.7,16,1,4
22493,916,18,1,22.0,12,12.0,12,12,0.0,55,,,33.0,13.0,01:44.3,190.367,11,2014,17,69,United States Grand Prix,2014-11-02,7.0,97.655,button,Jenson,Button,British,Jenson Button,McLaren,British,Circuit of the Americas,USA,30.1328,-97.6411,,+1 Lap,94.0,0.0,7.0,0,0,0,1,1.5879999999999939,5.0,7.0,94.0,0,8.2,7.8,6.8,0.0,0.8,0.9,8.2,7.8,6.8,0.0,0.8,0.9,93,2,4
22488,916,20,9,1.0,18,7.0,7,7,6.0,56,+1:35.734,6100519.0,50.0,1.0,01:41.4,195.768,1,2014,17,69,United States Grand Prix,2014-11-02,17.0,99.62100000000001,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,149.0,0.0,5.0,0,1,0,1,3.554000000000002,1.0,5.0,143.0,0,4.8,6.8,11.0,0.3,0.9,0.9,4.8,6.8,11.0,0.3,0.9,0.9,110,2,4
22492,916,154,208,8.0,16,11.0,11,11,0.0,55,,,51.0,15.0,01:44.4,190.03,11,2014,17,69,United States Grand Prix,2014-11-02,18.0,99.679,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,Circuit of the Americas,USA,30.1328,-97.6411,,+1 Lap,8.0,0.0,14.0,0,0,0,1,3.6119999999999948,-2.0,14.0,8.0,0,16.2,15.8,0.0,0.0,0.0,0.6,16.2,15.8,0.0,0.0,0.0,0.6,54,2,4
22497,916,807,10,27.0,13,,R,16,0.0,16,,,15.0,16.0,01:46.2,186.835,5,2014,17,69,United States Grand Prix,2014-11-02,13.0,98.598,hulkenberg,Nico,HÌ_lkenberg,German,Nico HÌ_lkenberg,Force India,Indian,Circuit of the Americas,USA,30.1328,-97.6411,,Engine,76.0,0.0,9.0,0,0,0,0,2.5309999999999917,0.0,8.0,76.0,0,10.2,14.8,1.4,0.0,0.7,0.9,10.2,14.8,1.4,0.0,0.7,0.9,36,2,4
22491,916,813,208,13.0,10,9.0,9,9,2.0,56,+1:47.870,6112655.0,38.0,11.0,01:43.8,191.187,1,2014,17,69,United States Grand Prix,2014-11-02,11.0,98.467,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Lotus F1,British,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,2.0,0.0,16.0,0,1,0,1,2.3999999999999915,-1.0,19.0,0.0,0,16.2,18.8,0.0,0.0,0.0,0.8,16.2,18.8,0.0,0.0,0.0,0.8,16,2,5
22498,916,815,10,11.0,11,,R,17,0.0,1,,,,0.0,,,130,2014,17,69,United States Grand Prix,2014-11-02,12.0,98.554,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,Force India,Indian,Circuit of the Americas,USA,30.1328,-97.6411,,Collision damage,47.0,0.0,11.0,0,0,0,0,2.4869999999999948,-1.0,11.0,47.0,0,8.4,12.2,3.6,0.0,0.7,0.8,8.4,12.2,3.6,0.0,0.7,0.8,16,2,5
22484,916,817,9,3.0,5,3.0,3,3,15.0,56,25.56,6030345.0,33.0,7.0,01:42.8,193.004,1,2014,17,69,United States Grand Prix,2014-11-02,5.0,97.244,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,Red Bull,Austrian,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,214.0,3.0,3.0,1,1,0,1,1.1769999999999925,0.0,3.0,199.0,3,4.0,5.8,13.6,0.5,1.0,1.0,4.0,5.8,13.6,0.5,1.0,1.0,16,2,5
22490,916,818,5,25.0,14,10.0,10,10,1.0,56,+1:48.863,6113648.0,17.0,12.0,01:44.2,190.504,1,2014,17,69,United States Grand Prix,2014-11-02,15.0,99.25,vergne,Jean-Ìäric,Vergne,French,Jean-Ìäric Vergne,Toro Rosso,Italian,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,22.0,0.0,13.0,0,1,0,1,3.1829999999999927,-1.0,13.0,21.0,0,10.4,13.0,2.0,0.0,0.5,0.9,10.4,13.0,2.0,0.0,0.5,0.9,55,2,4
22495,916,821,15,21.0,15,14.0,14,14,0.0,55,,,47.0,10.0,01:43.0,192.676,11,2014,17,69,United States Grand Prix,2014-11-02,16.0,99.555,gutierrez,Esteban,GutiÌ©rrez,Mexican,Esteban GutiÌ©rrez,Sauber,Swiss,Circuit of the Americas,USA,30.1328,-97.6411,,+1 Lap,0.0,0.0,20.0,0,0,0,1,3.4879999999999995,-1.0,20.0,0.0,0,16.4,15.4,0.0,0.0,0.0,0.6,16.4,15.4,0.0,0.0,0.0,0.6,35,1,5
22486,916,822,3,77.0,3,5.0,5,5,10.0,56,30.992,6035777.0,55.0,6.0,01:42.5,193.617,1,2014,17,69,United States Grand Prix,2014-11-02,3.0,96.906,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,155.0,0.0,4.0,0,1,0,1,0.8389999999999986,0.0,4.0,145.0,0,5.4,4.6,10.0,0.5,0.9,1.0,5.4,4.6,10.0,0.5,0.9,1.0,35,1,5
22489,916,825,1,20.0,7,8.0,8,8,4.0,56,+1:40.682,6105467.0,29.0,14.0,01:44.3,190.309,1,2014,17,69,United States Grand Prix,2014-11-02,8.0,97.706,kevin_magnussen,Kevin,Magnussen,Danish,Kevin Magnussen,McLaren,British,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,53.0,0.0,10.0,0,1,0,1,1.6389999999999958,-1.0,10.0,49.0,0,10.2,7.8,2.4,0.0,0.7,1.0,10.2,7.8,2.4,0.0,0.7,1.0,16,0,5
22496,916,826,5,26.0,17,15.0,15,15,0.0,55,,,53.0,3.0,01:41.7,195.171,11,2014,17,69,United States Grand Prix,2014-11-02,14.0,98.699,kvyat,Daniil,Kvyat,Russian,Daniil Kvyat,Toro Rosso,Italian,Circuit of the Americas,USA,30.1328,-97.6411,,+1 Lap,8.0,0.0,15.0,0,0,0,1,2.631999999999991,3.0,15.0,8.0,0,11.8,11.8,0.4,0.0,0.2,0.7,11.8,11.8,0.4,0.0,0.2,0.7,16,0,5
22501,917,1,131,44.0,2,2.0,2,2,18.0,71,1.457,5404012.0,62.0,1.0,01:13.6,210.895,1,2014,18,18,Brazilian Grand Prix,2014-11-09,2.0,70.056,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,334.0,10.0,1.0,1,1,0,1,0.03300000000000125,0.0,1.0,316.0,10,1.0,1.4,25.0,0.9,0.9,0.9,1.0,1.4,25.0,0.9,0.9,0.9,36,6,8
22500,917,3,131,6.0,1,1.0,1,1,25.0,71,30:02.6,5402555.0,62.0,2.0,01:13.6,210.711,1,2014,18,18,Brazilian Grand Prix,2014-11-09,1.0,70.023,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,317.0,5.0,2.0,1,1,1,1,0.0,0.0,2.0,292.0,4,5.8,1.6,14.4,0.7,0.8,0.8,5.8,1.6,14.4,0.7,0.8,0.8,94,6,9
22505,917,4,6,14.0,8,6.0,6,6,8.0,71,+1:01.906,5464461.0,55.0,10.0,01:14.3,208.744,1,2014,18,18,Brazilian Grand Prix,2014-11-09,8.0,70.977,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,157.0,0.0,5.0,0,1,0,1,0.9540000000000077,0.0,6.0,149.0,0,11.8,6.0,5.6,0.1,0.8,0.8,11.8,6.0,5.6,0.1,0.8,0.8,94,6,12
22506,917,8,6,7.0,10,7.0,7,7,6.0,71,+1:03.730,5466285.0,37.0,17.0,01:15.0,206.934,1,2014,18,18,Brazilian Grand Prix,2014-11-09,10.0,71.099,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,53.0,0.0,11.0,0,1,0,1,1.0760000000000076,0.0,12.0,47.0,0,10.2,8.8,1.6,0.0,0.6,0.9,10.2,8.8,1.6,0.0,0.6,0.9,52,3,13
22502,917,13,3,19.0,3,3.0,3,3,15.0,71,41.031,5443586.0,59.0,7.0,01:14.1,209.341,1,2014,18,18,Brazilian Grand Prix,2014-11-09,3.0,70.247,massa,Felipe,Massa,Brazilian,Felipe Massa,Williams,British,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,98.0,0.0,8.0,1,1,0,1,0.22400000000000375,0.0,8.0,83.0,0,6.0,7.2,8.6,0.1,0.6,0.8,6.0,7.2,8.6,0.1,0.6,0.8,17,5,12
22515,917,16,15,99.0,13,16.0,16,16,0.0,70,,,42.0,15.0,01:14.8,207.29,11,2014,18,18,Brazilian Grand Prix,2014-11-09,13.0,71.943,sutil,Adrian,Sutil,German,Adrian Sutil,Sauber,Swiss,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+1 Lap,0.0,0.0,18.0,0,0,0,1,1.9200000000000017,0.0,18.0,0.0,0,17.8,13.6,0.0,0.0,0.0,0.6,17.8,13.6,0.0,0.0,0.0,0.6,17,5,8
22503,917,18,1,22.0,5,4.0,4,4,12.0,71,48.658,5451213.0,68.0,4.0,01:14.0,209.629,1,2014,18,18,Brazilian Grand Prix,2014-11-09,5.0,70.93,button,Jenson,Button,British,Jenson Button,McLaren,British,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,106.0,0.0,7.0,0,1,0,1,0.9070000000000107,0.0,7.0,94.0,0,9.4,8.2,5.2,0.0,0.7,0.9,9.4,8.2,5.2,0.0,0.7,0.9,94,6,12
22504,917,20,9,1.0,6,5.0,5,5,10.0,71,51.42,5453975.0,68.0,5.0,01:14.0,209.576,1,2014,18,18,Brazilian Grand Prix,2014-11-09,6.0,70.938,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,159.0,0.0,4.0,0,1,0,1,0.9150000000000063,0.0,5.0,149.0,0,5.2,9.8,10.2,0.2,0.9,0.9,5.2,9.8,10.2,0.2,0.9,0.9,111,6,12
22516,917,154,208,8.0,14,17.0,17,17,0.0,63,,,63.0,6.0,01:14.1,209.428,18,2014,18,18,Brazilian Grand Prix,2014-11-09,15.0,72.037,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+8 Laps,8.0,0.0,14.0,0,0,0,1,2.01400000000001,-1.0,14.0,8.0,0,14.4,16.0,0.0,0.0,0.0,0.7,14.4,16.0,0.0,0.0,0.0,0.7,55,3,4
22507,917,807,10,27.0,12,8.0,8,8,4.0,71,+1:03.934,5466489.0,70.0,3.0,01:13.7,210.4,1,2014,18,18,Brazilian Grand Prix,2014-11-09,12.0,71.848,hulkenberg,Nico,HÌ_lkenberg,German,Nico HÌ_lkenberg,Force India,Indian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,80.0,0.0,9.0,0,1,0,1,1.8250000000000028,0.0,9.0,76.0,0,11.4,13.8,1.2,0.0,0.6,0.8,11.4,13.8,1.2,0.0,0.6,0.8,37,3,12
22511,917,813,208,13.0,16,12.0,12,12,0.0,70,,,47.0,14.0,01:14.8,207.357,11,2014,18,18,Brazilian Grand Prix,2014-11-09,18.0,72.233,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Lotus F1,British,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+1 Lap,2.0,0.0,16.0,0,0,0,1,2.210000000000008,-2.0,16.0,2.0,0,13.8,17.4,0.4,0.0,0.1,0.9,13.8,17.4,0.4,0.0,0.1,0.9,17,3,5
22514,917,815,10,11.0,18,15.0,15,15,0.0,70,,,70.0,12.0,01:14.6,208.08,11,2014,18,18,Brazilian Grand Prix,2014-11-09,17.0,72.076,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,Force India,Indian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+1 Lap,47.0,0.0,12.0,0,0,0,1,2.0529999999999973,1.0,11.0,47.0,0,10.2,11.8,2.8,0.0,0.7,0.8,10.2,11.8,2.8,0.0,0.7,0.8,17,3,13
